"State_Code_Dest","County_Code_Dest","State_Code_Origin","County_Code_Origin","State_Abbrv","State_Name","Return_Num","Exmpt_Num","Aggr_AGI"
"38","000","26","000","MI","MICHIGAN",161,277,4715
"38","000","17","000","IL","ILLINOIS",158,292,7001
"38","000","32","000","NV","NEVADA",126,226,4618
"38","000","41","000","OR","OREGON",119,208,4497
"38","000","36","000","NY","NEW YORK",117,185,4422
"38","000","39","000","OH","OHIO",111,194,4379
"38","000","16","000","ID","IDAHO",108,234,3915
"38","000","37","000","NC","NORTH CAROLINA",107,222,3730
"38","000","29","000","MO","MISSOURI",98,189,3888
"38","000","40","000","OK","OKLAHOMA",97,213,3753
"38","000","22","000","LA","LOUISIANA",95,209,3991
"38","000","51","000","VA","VIRGINIA",91,222,4164
"38","000","13","000","GA","GEORGIA",90,192,3005
"38","000","49","000","UT","UTAH",90,187,3436
"38","000","47","000","TN","TENNESSEE",84,151,2369
"38","000","35","000","NM","NEW MEXICO",79,170,3509
"38","000","42","000","PA","PENNSYLVANIA",79,148,3750
"38","000","02","000","AK","ALASKA",73,175,3515
"38","000","20","000","KS","KANSAS",70,132,2611
"38","000","18","000","IN","INDIANA",68,140,2416
"38","000","24","000","MD","MARYLAND",55,89,2196
"38","000","01","000","AL","ALABAMA",47,98,1501
"38","000","45","000","SC","SOUTH CAROLINA",44,89,1383
"38","000","05","000","AR","ARKANSAS",40,76,1296
"38","000","34","000","NJ","NEW JERSEY",37,68,1647
"38","000","21","000","KY","KENTUCKY",34,54,937
"38","000","25","000","MA","MASSACHUSETTS",34,49,1080
"38","000","15","000","HI","HAWAII",33,68,1304
"38","000","28","000","MS","MISSISSIPPI",32,53,1100
"38","000","23","000","ME","MAINE",21,40,494
"38","000","09","000","CT","CONNECTICUT",17,27,603
"38","000","54","000","WV","WEST VIRGINIA",17,28,841
"38","000","33","000","NH","NEW HAMPSHIRE",15,22,319
"38","000","10","000","DE","DELAWARE",10,15,193
"38","000","50","000","VT","VERMONT",10,17,270
"38","000","44","000","RI","RHODE ISLAND",5,5,62
"38","000","11","000","DC","DISTRICT OF COLUMBIA",3,5,124
"39","000","96","000","OH","OH Total Mig - US & For",77406,142033,3428501
"39","000","97","000","OH","OH Total Mig - US",72905,135901,3321220
"39","000","98","000","OH","OH Total Mig - Foreign",4501,6132,107281
"39","000","39","000","OH","OH Non-Migrants",4513533,9279102,236819701
"39","000","12","000","FL","FLORIDA",7526,13463,269027
"39","000","26","000","MI","MICHIGAN",5285,9731,248550
"39","000","21","000","KY","KENTUCKY",5229,9645,194139
"39","000","42","000","PA","PENNSYLVANIA",4744,8299,210430
"39","000","18","000","IN","INDIANA",4631,8734,194985
"39","000","57","000","FR","Foreign",4501,6132,107281
"39","000","06","000","CA","CALIFORNIA",3943,7017,187769
"39","000","48","000","TX","TEXAS",3232,6448,165026
"39","000","36","000","NY","NEW YORK",3065,5494,157580
"39","000","17","000","IL","ILLINOIS",3046,5552,187025
"39","000","37","000","NC","NORTH CAROLINA",2920,5430,113046
"39","000","54","000","WV","WEST VIRGINIA",2594,4834,84477
"39","000","51","000","VA","VIRGINIA",2538,4961,126860
"39","000","13","000","GA","GEORGIA",2491,4930,102137
"39","000","47","000","TN","TENNESSEE",2004,3919,92145
"39","000","04","000","AZ","ARIZONA",1613,2964,66685
"39","000","45","000","SC","SOUTH CAROLINA",1352,2502,51697
"39","000","34","000","NJ","NEW JERSEY",1262,2447,77609
"39","000","24","000","MD","MARYLAND",1253,2388,69891
"39","000","29","000","MO","MISSOURI",1143,2169,58799
"39","000","08","000","CO","COLORADO",1119,1998,57860
"39","000","25","000","MA","MASSACHUSETTS",947,1676,57774
"39","000","53","000","WA","WASHINGTON",932,1749,59467
"39","000","55","000","WI","WISCONSIN",848,1688,48838
"39","000","01","000","AL","ALABAMA",820,1731,30251
"39","000","32","000","NV","NEVADA",766,1322,30806
"39","000","27","000","MN","MINNESOTA",654,1242,38612
"39","000","22","000","LA","LOUISIANA",514,1020,22718
"39","000","20","000","KS","KANSAS",513,1051,31724
"39","000","40","000","OK","OKLAHOMA",508,1139,21509
"39","000","19","000","IA","IOWA",503,926,24775
"39","000","09","000","CT","CONNECTICUT",494,950,41619
"39","000","49","000","UT","UTAH",402,932,17773
"39","000","15","000","HI","HAWAII",382,726,13828
"39","000","28","000","MS","MISSISSIPPI",376,729,12506
"39","000","05","000","AR","ARKANSAS",365,763,21019
"39","000","41","000","OR","OREGON",363,619,16599
"39","000","35","000","NM","NEW MEXICO",315,635,16004
"39","000","31","000","NE","NEBRASKA",259,501,11447
"39","000","02","000","AK","ALASKA",241,455,10516
"39","000","11","000","DC","DISTRICT OF COLUMBIA",212,277,10337
"39","000","10","000","DE","DELAWARE",202,379,11314
"39","000","23","000","ME","MAINE",201,384,9726
"39","000","33","000","NH","NEW HAMPSHIRE",174,323,9016
"39","000","16","000","ID","IDAHO",166,347,6038
"39","000","44","000","RI","RHODE ISLAND",154,270,7390
"39","000","30","000","MT","MONTANA",148,272,5010
"39","000","50","000","VT","VERMONT",119,201,5138
"39","000","46","000","SD","SOUTH DAKOTA",118,235,4930
"39","000","38","000","ND","NORTH DAKOTA",110,239,4979
"39","000","56","000","WY","WYOMING",109,195,3819
"40","000","96","000","OK","OK Total Mig - US & For",44143,91437,1679060
"40","000","97","000","OK","OK Total Mig - US",42083,88055,1633543
"40","000","98","000","OK","OK Total Mig - Foreign",2060,3382,45517
"40","000","40","000","OK","OK Non-Migrants",1236725,2731802,65509159
"40","000","48","000","TX","TEXAS",9961,20711,437429
"40","000","06","000","CA","CALIFORNIA",3362,7136,116118
"40","000","05","000","AR","ARKANSAS",2866,6202,88598
"40","000","20","000","KS","KANSAS",2850,6015,106297
"40","000","29","000","MO","MISSOURI",2278,4722,82233
"40","000","57","000","FR","Foreign",2060,3382,45517
"40","000","12","000","FL","FLORIDA",1970,3840,70151
"40","000","08","000","CO","COLORADO",1392,2876,57450
"40","000","04","000","AZ","ARIZONA",1137,2438,38961
"40","000","13","000","GA","GEORGIA",985,2336,36396
"40","000","17","000","IL","ILLINOIS",961,1896,37598
"40","000","53","000","WA","WASHINGTON",837,1795,34383
"40","000","37","000","NC","NORTH CAROLINA",819,1883,30229
"40","000","47","000","TN","TENNESSEE",771,1675,28810
"40","000","35","000","NM","NEW MEXICO",744,1616,31285
"40","000","51","000","VA","VIRGINIA",742,1609,35444
"40","000","22","000","LA","LOUISIANA",731,1529,32201
"40","000","36","000","NY","NEW YORK",731,1461,27940
"40","000","26","000","MI","MICHIGAN",706,1450,25069
"40","000","39","000","OH","OHIO",631,1238,23792
"40","000","32","000","NV","NEVADA",562,1134,21299
"40","000","18","000","IN","INDIANA",488,1004,17916
"40","000","42","000","PA","PENNSYLVANIA",424,758,16780
"40","000","19","000","IA","IOWA",416,820,17161
"40","000","01","000","AL","ALABAMA",397,827,15431
"40","000","41","000","OR","OREGON",368,712,11059
"40","000","27","000","MN","MINNESOTA",366,795,12720
"40","000","28","000","MS","MISSISSIPPI",366,756,12537
"40","000","31","000","NE","NEBRASKA",363,778,14177
"40","000","45","000","SC","SOUTH CAROLINA",351,799,13683
"40","000","55","000","WI","WISCONSIN",336,637,12120
"40","000","24","000","MD","MARYLAND",319,601,12327
"40","000","21","000","KY","KENTUCKY",302,705,11762
"40","000","49","000","UT","UTAH",291,673,10134
"40","000","02","000","AK","ALASKA",267,603,13481
"40","000","34","000","NJ","NEW JERSEY",259,485,12289
"40","000","15","000","HI","HAWAII",241,558,9351
"40","000","56","000","WY","WYOMING",196,389,8150
"40","000","25","000","MA","MASSACHUSETTS",194,337,9033
"40","000","16","000","ID","IDAHO",188,399,5501
"40","000","46","000","SD","SOUTH DAKOTA",158,324,7181
"40","000","30","000","MT","MONTANA",151,338,5106
"40","000","09","000","CT","CONNECTICUT",118,244,5518
"40","000","38","000","ND","NORTH DAKOTA",98,202,4222
"40","000","54","000","WV","WEST VIRGINIA",93,184,4051
"40","000","23","000","ME","MAINE",77,148,2563
"40","000","33","000","NH","NEW HAMPSHIRE",69,125,2061
"40","000","44","000","RI","RHODE ISLAND",49,104,2237
"40","000","10","000","DE","DELAWARE",44,89,1523
"40","000","50","000","VT","VERMONT",32,63,830
"40","000","11","000","DC","DISTRICT OF COLUMBIA",26,36,954
"41","000","96","000","OR","OR Total Mig - US & For",52479,90496,2222232
"41","000","97","000","OR","OR Total Mig - US",51176,88599,2188955
"41","000","98","000","OR","OR Total Mig - Foreign",1303,1897,33278
"41","000","41","000","OR","OR Non-Migrants",1357805,2861312,74523161
"41","000","06","000","CA","CALIFORNIA",12834,22933,630890
"41","000","53","000","WA","WASHINGTON",9996,17035,393673
"41","000","04","000","AZ","ARIZONA",2461,4415,97601
"41","000","16","000","ID","IDAHO",2013,3905,65003
"41","000","48","000","TX","TEXAS",1839,3385,84729
"41","000","32","000","NV","NEVADA",1646,2970,57112
"41","000","08","000","CO","COLORADO",1432,2407,57691
"41","000","12","000","FL","FLORIDA",1320,2153,48687
"41","000","57","000","FR","Foreign",1303,1897,33278
"41","000","36","000","NY","NEW YORK",1139,1622,59694
"41","000","17","000","IL","ILLINOIS",967,1487,47531
"41","000","49","000","UT","UTAH",952,1873,41376
"41","000","02","000","AK","ALASKA",915,1577,42806
"41","000","30","000","MT","MONTANA",882,1432,26977
"41","000","15","000","HI","HAWAII",862,1468,29544
"41","000","26","000","MI","MICHIGAN",801,1282,34441
"41","000","39","000","OH","OHIO",669,1093,28028
"41","000","27","000","MN","MINNESOTA",657,1033,26531
"41","000","51","000","VA","VIRGINIA",652,1116,32537
"41","000","42","000","PA","PENNSYLVANIA",604,1002,29433
"41","000","37","000","NC","NORTH CAROLINA",590,1039,23665
"41","000","55","000","WI","WISCONSIN",579,883,22976
"41","000","29","000","MO","MISSOURI",567,1029,21930
"41","000","25","000","MA","MASSACHUSETTS",537,792,28812
"41","000","13","000","GA","GEORGIA",509,970,22605
"41","000","35","000","NM","NEW MEXICO",493,814,21137
"41","000","18","000","IN","INDIANA",457,748,18879
"41","000","24","000","MD","MARYLAND",393,653,21593
"41","000","47","000","TN","TENNESSEE",362,648,14125
"41","000","40","000","OK","OKLAHOMA",340,646,13193
"41","000","20","000","KS","KANSAS",331,588,14536
"41","000","19","000","IA","IOWA",318,519,12260
"41","000","34","000","NJ","NEW JERSEY",287,457,13696
"41","000","56","000","WY","WYOMING",277,473,11936
"41","000","22","000","LA","LOUISIANA",216,340,8221
"41","000","45","000","SC","SOUTH CAROLINA",203,353,7308
"41","000","31","000","NE","NEBRASKA",200,362,8276
"41","000","05","000","AR","ARKANSAS",193,362,5553
"41","000","09","000","CT","CONNECTICUT",189,313,9448
"41","000","21","000","KY","KENTUCKY",189,337,6039
"41","000","33","000","NH","NEW HAMPSHIRE",156,239,5978
"41","000","50","000","VT","VERMONT",155,216,4601
"41","000","23","000","ME","MAINE",153,244,5543
"41","000","01","000","AL","ALABAMA",151,281,6587
"41","000","46","000","SD","SOUTH DAKOTA",149,248,4222
"41","000","38","000","ND","NORTH DAKOTA",128,196,3254
"41","000","11","000","DC","DISTRICT OF COLUMBIA",124,150,7339
"41","000","28","000","MS","MISSISSIPPI",116,212,3668
"41","000","54","000","WV","WEST VIRGINIA",69,120,2323
"41","000","44","000","RI","RHODE ISLAND",58,111,2703
"41","000","10","000","DE","DELAWARE",46,68,2264
"42","000","96","000","PA","PA Total Mig - US & For",102746,182463,5033473
"42","000","97","000","PA","PA Total Mig - US",96840,174285,4915322
"42","000","98","000","PA","PA Total Mig - Foreign",5906,8178,118152
"42","000","42","000","PA","PA Non-Migrants",4962767,10242690,292509365
"42","000","34","000","NJ","NEW JERSEY",15116,26601,882495
"42","000","36","000","NY","NEW YORK",14333,27186,668723
"42","000","12","000","FL","FLORIDA",8376,14581,312791
"42","000","24","000","MD","MARYLAND",7574,13633,390391
"42","000","57","000","FR","Foreign",5906,8178,118152
"42","000","51","000","VA","VIRGINIA",4875,8778,263226
"42","000","39","000","OH","OHIO",4797,8177,223239
"42","000","06","000","CA","CALIFORNIA",4285,7282,230180
"42","000","37","000","NC","NORTH CAROLINA",3630,6656,152566
"42","000","10","000","DE","DELAWARE",2966,5318,153119
"42","000","48","000","TX","TEXAS",2906,5488,175454
"42","000","13","000","GA","GEORGIA",2148,4108,95998
"42","000","25","000","MA","MASSACHUSETTS",2124,3436,128158
"42","000","26","000","MI","MICHIGAN",1745,3200,95500
"42","000","17","000","IL","ILLINOIS",1696,3039,116515
"42","000","54","000","WV","WEST VIRGINIA",1618,2823,64903
"42","000","45","000","SC","SOUTH CAROLINA",1469,2703,57077
"42","000","09","000","CT","CONNECTICUT",1380,2494,98841
"42","000","04","000","AZ","ARIZONA",1371,2468,65918
"42","000","47","000","TN","TENNESSEE",1105,2070,56080
"42","000","08","000","CO","COLORADO",1096,1927,85581
"42","000","18","000","IN","INDIANA",1090,2133,57308
"42","000","53","000","WA","WASHINGTON",909,1602,45970
"42","000","29","000","MO","MISSOURI",756,1441,40930
"42","000","32","000","NV","NEVADA",689,1159,26163
"42","000","21","000","KY","KENTUCKY",622,1205,29249
"42","000","11","000","DC","DISTRICT OF COLUMBIA",608,749,33666
"42","000","27","000","MN","MINNESOTA",588,1076,34211
"42","000","55","000","WI","WISCONSIN",587,1110,34944
"42","000","01","000","AL","ALABAMA",498,1002,22621
"42","000","33","000","NH","NEW HAMPSHIRE",432,755,23565
"42","000","44","000","RI","RHODE ISLAND",417,744,18097
"42","000","49","000","UT","UTAH",399,885,17470
"42","000","22","000","LA","LOUISIANA",395,721,17846
"42","000","23","000","ME","MAINE",389,666,20024
"42","000","41","000","OR","OREGON",381,629,17268
"42","000","40","000","OK","OKLAHOMA",378,745,15617
"42","000","15","000","HI","HAWAII",375,651,14113
"42","000","20","000","KS","KANSAS",362,750,19209
"42","000","19","000","IA","IOWA",336,606,19037
"42","000","35","000","NM","NEW MEXICO",273,495,16732
"42","000","50","000","VT","VERMONT",263,383,9992
"42","000","28","000","MS","MISSISSIPPI",246,477,10322
"42","000","05","000","AR","ARKANSAS",237,445,12066
"42","000","02","000","AK","ALASKA",220,410,8803
"42","000","31","000","NE","NEBRASKA",182,336,10352
"42","000","30","000","MT","MONTANA",173,299,5678
"42","000","16","000","ID","IDAHO",163,348,6921
"42","000","56","000","WY","WYOMING",106,192,3814
"42","000","46","000","SD","SOUTH DAKOTA",84,152,3175
"42","000","38","000","ND","NORTH DAKOTA",72,151,3403
"44","000","96","000","RI","RI Total Mig - US & For",12510,20970,588189
"44","000","97","000","RI","RI Total Mig - US",11809,19880,570371
"44","000","98","000","RI","RI Total Mig - Foreign",701,1090,17818
"44","000","44","000","RI","RI Non-Migrants",407788,815516,23923031
"44","000","25","000","MA","MASSACHUSETTS",3658,5674,166003
"44","000","09","000","CT","CONNECTICUT",1198,1847,61896
"44","000","36","000","NY","NEW YORK",1063,1773,53006
"44","000","12","000","FL","FLORIDA",1045,1842,36061
"44","000","57","000","FR","Foreign",701,1090,17818
"44","000","06","000","CA","CALIFORNIA",579,1109,27718
"44","000","34","000","NJ","NEW JERSEY",364,567,18756
"44","000","42","000","PA","PENNSYLVANIA",336,525,18212
"44","000","51","000","VA","VIRGINIA",327,693,19694
"44","000","37","000","NC","NORTH CAROLINA",260,544,9374
"44","000","33","000","NH","NEW HAMPSHIRE",259,400,13491
"44","000","48","000","TX","TEXAS",246,457,12889
"44","000","13","000","GA","GEORGIA",191,405,7544
"44","000","23","000","ME","MAINE",187,276,6854
"44","000","17","000","IL","ILLINOIS",179,311,10226
"44","000","24","000","MD","MARYLAND",162,312,11683
"44","000","39","000","OH","OHIO",144,248,18180
"44","000","53","000","WA","WASHINGTON",141,271,8280
"44","000","04","000","AZ","ARIZONA",119,218,10048
"44","000","50","000","VT","VERMONT",113,177,4425
"44","000","45","000","SC","SOUTH CAROLINA",105,201,3790
"44","000","26","000","MI","MICHIGAN",103,197,6348
"44","000","08","000","CO","COLORADO",102,165,5104
"44","000","47","000","TN","TENNESSEE",86,173,2827
"44","000","15","000","HI","HAWAII",69,160,3859
"44","000","32","000","NV","NEVADA",67,107,2850
"44","000","55","000","WI","WISCONSIN",64,98,3001
"44","000","29","000","MO","MISSOURI",57,107,2301
"44","000","18","000","IN","INDIANA",56,112,2501
"44","000","27","000","MN","MINNESOTA",53,75,2526
"44","000","41","000","OR","OREGON",48,75,1517
"44","000","11","000","DC","DISTRICT OF COLUMBIA",44,54,2619
"44","000","01","000","AL","ALABAMA",40,75,1176
"44","000","21","000","KY","KENTUCKY",38,55,1796
"44","000","22","000","LA","LOUISIANA",35,73,1222
"44","000","19","000","IA","IOWA",32,56,1940
"44","000","28","000","MS","MISSISSIPPI",30,59,1088
"44","000","35","000","NM","NEW MEXICO",29,51,1886
"44","000","20","000","KS","KANSAS",25,45,1244
"44","000","02","000","AK","ALASKA",20,48,1336
"44","000","05","000","AR","ARKANSAS",20,36,739
"44","000","31","000","NE","NEBRASKA",18,35,929
"44","000","40","000","OK","OKLAHOMA",18,39,707
"44","000","49","000","UT","UTAH",18,34,829
"44","000","10","000","DE","DELAWARE",17,27,468
"44","000","30","000","MT","MONTANA",11,16,213
"44","000","54","000","WV","WEST VIRGINIA",11,14,271
"44","000","16","000","ID","IDAHO",10,19,470
"44","000","56","000","WY","WYOMING",6,10,325
"44","000","38","000","ND","NORTH DAKOTA",3,5,59
"44","000","46","000","SD","SOUTH DAKOTA",3,10,88
"45","000","96","000","SC","SC Total Mig - US & For",64336,124433,3139702
"45","000","97","000","SC","SC Total Mig - US",62199,120590,3065065
"45","000","98","000","SC","SC Total Mig - Foreign",2137,3843,74637
"45","000","45","000","SC","SC Non-Migrants",1588802,3452380,78101150
"45","000","37","000","NC","NORTH CAROLINA",11166,22137,503368
"45","000","13","000","GA","GEORGIA",6678,13447,315794
"45","000","12","000","FL","FLORIDA",6563,12640,271739
"45","000","36","000","NY","NEW YORK",3890,7124,209292
"45","000","51","000","VA","VIRGINIA",3277,6359,179754
"45","000","39","000","OH","OHIO",2559,4552,125834
"45","000","42","000","PA","PENNSYLVANIA",2481,4427,128439
"45","000","48","000","TX","TEXAS",2154,4512,103317
"45","000","57","000","FR","Foreign",2137,3843,74637
"45","000","06","000","CA","CALIFORNIA",2038,4000,92707
"45","000","34","000","NJ","NEW JERSEY",1999,3823,124934
"45","000","26","000","MI","MICHIGAN",1689,3194,91423
"45","000","47","000","TN","TENNESSEE",1658,3190,81967
"45","000","24","000","MD","MARYLAND",1640,3059,87887
"45","000","17","000","IL","ILLINOIS",1075,1972,64719
"45","000","25","000","MA","MASSACHUSETTS",914,1682,52759
"45","000","01","000","AL","ALABAMA",908,1867,45983
"45","000","18","000","IN","INDIANA",874,1691,45128
"45","000","09","000","CT","CONNECTICUT",862,1584,53804
"45","000","53","000","WA","WASHINGTON",722,1574,42344
"45","000","21","000","KY","KENTUCKY",697,1384,31979
"45","000","04","000","AZ","ARIZONA",585,1141,28183
"45","000","54","000","WV","WEST VIRGINIA",570,1032,25219
"45","000","08","000","CO","COLORADO",567,1070,25535
"45","000","29","000","MO","MISSOURI",552,1075,28990
"45","000","55","000","WI","WISCONSIN",486,886,44698
"45","000","28","000","MS","MISSISSIPPI",436,841,17624
"45","000","22","000","LA","LOUISIANA",432,850,18320
"45","000","20","000","KS","KANSAS",352,779,14743
"45","000","41","000","OR","OREGON",342,644,18872
"45","000","33","000","NH","NEW HAMPSHIRE",336,623,16928
"45","000","40","000","OK","OKLAHOMA",307,632,11860
"45","000","32","000","NV","NEVADA",304,571,12741
"45","000","15","000","HI","HAWAII",303,673,13777
"45","000","27","000","MN","MINNESOTA",289,532,14795
"45","000","05","000","AR","ARKANSAS",254,473,12353
"45","000","23","000","ME","MAINE",245,436,13304
"45","000","35","000","NM","NEW MEXICO",228,505,11612
"45","000","44","000","RI","RHODE ISLAND",228,480,11287
"45","000","19","000","IA","IOWA",206,400,12260
"45","000","10","000","DE","DELAWARE",195,400,8781
"45","000","49","000","UT","UTAH",173,399,9473
"45","000","50","000","VT","VERMONT",166,313,6964
"45","000","11","000","DC","DISTRICT OF COLUMBIA",157,251,7780
"45","000","02","000","AK","ALASKA",149,350,6644
"45","000","31","000","NE","NEBRASKA",134,258,5964
"45","000","16","000","ID","IDAHO",80,161,3269
"45","000","30","000","MT","MONTANA",77,159,2290
"45","000","46","000","SD","SOUTH DAKOTA",72,162,3059
"45","000","38","000","ND","NORTH DAKOTA",69,152,2491
"45","000","56","000","WY","WYOMING",61,124,2080
"46","000","96","000","SD","SD Total Mig - US & For",12401,22891,516869
"46","000","97","000","SD","SD Total Mig - US",11960,22196,507801
"46","000","98","000","SD","SD Total Mig - Foreign",441,695,9067
"46","000","46","000","SD","SD Non-Migrants",309148,657779,16592120
"46","000","27","000","MN","MINNESOTA",1904,3241,74121
"46","000","19","000","IA","IOWA",1112,1966,57151
"46","000","31","000","NE","NEBRASKA",978,1781,40467
"46","000","38","000","ND","NORTH DAKOTA",708,1391,25118
"46","000","06","000","CA","CALIFORNIA",668,1260,28926
"46","000","08","000","CO","COLORADO",614,1127,25613
"46","000","48","000","TX","TEXAS",541,1063,23453
"46","000","56","000","WY","WYOMING",467,869,20966
"46","000","04","000","AZ","ARIZONA",447,860,19124
"46","000","57","000","FR","Foreign",441,695,9067
"46","000","12","000","FL","FLORIDA",351,629,12147
"46","000","53","000","WA","WASHINGTON",294,567,11071
"46","000","55","000","WI","WISCONSIN",286,536,14337
"46","000","29","000","MO","MISSOURI",244,498,10534
"46","000","30","000","MT","MONTANA",237,452,8158
"46","000","17","000","IL","ILLINOIS",234,425,11174
"46","000","20","000","KS","KANSAS",204,396,10333
"46","000","32","000","NV","NEVADA",190,347,9058
"46","000","26","000","MI","MICHIGAN",183,335,7469
"46","000","39","000","OH","OHIO",153,315,7622
"46","000","37","000","NC","NORTH CAROLINA",136,285,4952
"46","000","41","000","OR","OREGON",133,218,5511
"46","000","49","000","UT","UTAH",133,258,4642
"46","000","51","000","VA","VIRGINIA",127,238,6279
"46","000","42","000","PA","PENNSYLVANIA",120,203,4248
"46","000","36","000","NY","NEW YORK",118,211,4947
"46","000","35","000","NM","NEW MEXICO",117,270,5166
"46","000","18","000","IN","INDIANA",115,233,6756
"46","000","16","000","ID","IDAHO",111,224,4467
"46","000","40","000","OK","OKLAHOMA",107,194,4278
"46","000","02","000","AK","ALASKA",105,212,4814
"46","000","13","000","GA","GEORGIA",104,202,4055
"46","000","47","000","TN","TENNESSEE",74,149,2514
"46","000","24","000","MD","MARYLAND",64,122,5100
"46","000","05","000","AR","ARKANSAS",60,114,2560
"46","000","25","000","MA","MASSACHUSETTS",60,98,2061
"46","000","01","000","AL","ALABAMA",55,121,2251
"46","000","45","000","SC","SOUTH CAROLINA",53,98,2047
"46","000","21","000","KY","KENTUCKY",50,111,1734
"46","000","15","000","HI","HAWAII",47,100,1755
"46","000","34","000","NJ","NEW JERSEY",38,71,1844
"46","000","22","000","LA","LOUISIANA",37,71,1449
"46","000","28","000","MS","MISSISSIPPI",35,84,1259
"46","000","23","000","ME","MAINE",33,54,1540
"46","000","09","000","CT","CONNECTICUT",31,58,1180
"46","000","54","000","WV","WEST VIRGINIA",22,33,856
"46","000","10","000","DE","DELAWARE",15,29,519
"46","000","33","000","NH","NEW HAMPSHIRE",15,27,749
"46","000","50","000","VT","VERMONT",12,20,806
"46","000","11","000","DC","DISTRICT OF COLUMBIA",11,14,365
"46","000","44","000","RI","RHODE ISLAND",7,16,254
"47","000","96","000","TN","TN Total Mig - US & For",77078,149961,3304561
"47","000","97","000","TN","TN Total Mig - US",75177,146931,3253018
"47","000","98","000","TN","TN Total Mig - Foreign",1901,3030,51543
"47","000","47","000","TN","TN Non-Migrants",2242902,4865540,112625501
"47","000","12","000","FL","FLORIDA",8775,17084,353250
"47","000","13","000","GA","GEORGIA",6334,12335,254778
"47","000","21","000","KY","KENTUCKY",4790,9508,155194
"47","000","28","000","MS","MISSISSIPPI",4732,9384,155280
"47","000","48","000","TX","TEXAS",3867,7963,197220
"47","000","37","000","NC","NORTH CAROLINA",3505,6983,147638
"47","000","06","000","CA","CALIFORNIA",3476,6852,187878
"47","000","51","000","VA","VIRGINIA",3412,6649,158924
"47","000","01","000","AL","ALABAMA",3386,6711,134179
"47","000","26","000","MI","MICHIGAN",3117,6161,133411
"47","000","39","000","OH","OHIO",2891,5447,130847
"47","000","17","000","IL","ILLINOIS",2886,5457,145986
"47","000","18","000","IN","INDIANA",2248,4320,90074
"47","000","36","000","NY","NEW YORK",2005,3653,91854
"47","000","57","000","FR","Foreign",1901,3030,51543
"47","000","05","000","AR","ARKANSAS",1730,3299,60476
"47","000","45","000","SC","SOUTH CAROLINA",1652,3335,80766
"47","000","29","000","MO","MISSOURI",1467,2952,69930
"47","000","42","000","PA","PENNSYLVANIA",1298,2310,62459
"47","000","22","000","LA","LOUISIANA",1156,2271,48204
"47","000","04","000","AZ","ARIZONA",971,1963,41126
"47","000","24","000","MD","MARYLAND",937,1770,49854
"47","000","55","000","WI","WISCONSIN",863,1672,43197
"47","000","08","000","CO","COLORADO",854,1673,41016
"47","000","34","000","NJ","NEW JERSEY",796,1517,46872
"47","000","53","000","WA","WASHINGTON",788,1616,34137
"47","000","25","000","MA","MASSACHUSETTS",612,1113,28746
"47","000","40","000","OK","OKLAHOMA",611,1221,23883
"47","000","27","000","MN","MINNESOTA",520,957,24216
"47","000","20","000","KS","KANSAS",514,1060,21780
"47","000","32","000","NV","NEVADA",497,945,37791
"47","000","19","000","IA","IOWA",437,855,19065
"47","000","41","000","OR","OREGON",406,749,15798
"47","000","54","000","WV","WEST VIRGINIA",406,765,14994
"47","000","09","000","CT","CONNECTICUT",394,776,23690
"47","000","15","000","HI","HAWAII",319,688,12777
"47","000","49","000","UT","UTAH",281,610,10856
"47","000","35","000","NM","NEW MEXICO",267,533,12808
"47","000","31","000","NE","NEBRASKA",252,472,10461
"47","000","02","000","AK","ALASKA",223,492,11407
"47","000","23","000","ME","MAINE",203,390,8661
"47","000","33","000","NH","NEW HAMPSHIRE",189,338,7767
"47","000","16","000","ID","IDAHO",183,381,6796
"47","000","30","000","MT","MONTANA",149,297,4593
"47","000","11","000","DC","DISTRICT OF COLUMBIA",137,193,7916
"47","000","10","000","DE","DELAWARE",130,244,9718
"47","000","50","000","VT","VERMONT",124,237,4844
"47","000","44","000","RI","RHODE ISLAND",107,201,9962
"47","000","46","000","SD","SOUTH DAKOTA",107,198,3894
"47","000","56","000","WY","WYOMING",92,158,3235
"47","000","38","000","ND","NORTH DAKOTA",81,173,2808
"48","000","96","000","TX","TX Total Mig - US & For",238360,486359,11267351
"48","000","97","000","TX","TX Total Mig - US",219308,456286,10667787
"48","000","98","000","TX","TX Total Mig - Foreign",19052,30073,599564
"48","000","48","000","TX","TX Non-Migrants",8164269,18749567,463842126
"48","000","06","000","CA","CALIFORNIA",26737,56682,1316386
"48","000","57","000","FR","Foreign",19052,30073,599564
"48","000","12","000","FL","FLORIDA",17318,35455,730009
"48","000","22","000","LA","LOUISIANA",11813,24485,538274
"48","000","40","000","OK","OKLAHOMA",10029,20164,468619
"48","000","17","000","IL","ILLINOIS",8323,17154,498060
"48","000","13","000","GA","GEORGIA",8133,18622,377599
"48","000","04","000","AZ","ARIZONA",7744,16933,349336
"48","000","08","000","CO","COLORADO",7498,15813,370367
"48","000","36","000","NY","NEW YORK",7491,14129,412660
"48","000","51","000","VA","VIRGINIA",6937,14640,411287
"48","000","35","000","NM","NEW MEXICO",6744,14345,286143
"48","000","26","000","MI","MICHIGAN",6324,13056,310235
"48","000","37","000","NC","NORTH CAROLINA",6298,14001,277060
"48","000","05","000","AR","ARKANSAS",5878,12223,244915
"48","000","29","000","MO","MISSOURI",5405,10906,273504
