45 000 46 000 SD SOUTH DAKOTA                            53         98        2047
45 000 38 000 ND NORTH DAKOTA                            44         89        1383
46 000 96 000 SD SD Total Mig - US & For              11404      20699      436216
46 000 97 000 SD SD Total Mig - US                    11166      20228      429352
46 000 98 000 SD SD Total Mig - Foreign                 238        471        6864
46 000 46 000 SD SD Non-Migrants                     309148     657779    16592120
46 000 27 000 MN MINNESOTA                             1533       2552       61148
46 000 31 000 NE NEBRASKA                               893       1636       31129
46 000 19 000 IA IOWA                                   889       1628       33427
46 000 38 000 ND NORTH DAKOTA                           739       1367       26214
46 000 08 000 CO COLORADO                               666       1058       24015
46 000 56 000 WY WYOMING                                662       1219       26277
46 000 48 000 TX TEXAS                                  599       1172       22664
46 000 04 000 AZ ARIZONA                                501        900       21170
46 000 06 000 CA CALIFORNIA                             472        821       15668
46 000 12 000 FL FLORIDA                                316        579       14683
46 000 53 000 WA WASHINGTON                             290        528        9856
46 000 30 000 MT MONTANA                                248        447        8322
46 000 57 000 FR Foreign                                238        471        6864
46 000 29 000 MO MISSOURI                               228        448        8302
46 000 55 000 WI WISCONSIN                              226        427       10063
46 000 20 000 KS KANSAS                                 221        371        7751
46 000 32 000 NV NEVADA                                 164        291        7532
46 000 17 000 IL ILLINOIS                               163        279        6434
46 000 40 000 OK OKLAHOMA                               158        324        7181
46 000 37 000 NC NORTH CAROLINA                         156        292        5372
46 000 41 000 OR OREGON                                 149        248        4222
46 000 51 000 VA VIRGINIA                               136        266        7239
46 000 35 000 NM NEW MEXICO                             124        231        4041
46 000 49 000 UT UTAH                                   120        222        4523
46 000 39 000 OH OHIO                                   118        235        4930
46 000 36 000 NY NEW YORK                               114        202        4065
46 000 13 000 GA GEORGIA                                109        193        5300
46 000 47 000 TN TENNESSEE                              107        198        3894
46 000 02 000 AK ALASKA                                  99        220        4894
46 000 16 000 ID IDAHO                                   95        193        3892
46 000 18 000 IN INDIANA                                 85        173        3560
46 000 42 000 PA PENNSYLVANIA                            84        152        3175
46 000 26 000 MI MICHIGAN                                82        149        2921
46 000 45 000 SC SOUTH CAROLINA                          72        162        3059
46 000 05 000 AR ARKANSAS                                68        149        2177
46 000 21 000 KY KENTUCKY                                54         98        1975
46 000 22 000 LA LOUISIANA                               54         99        1931
46 000 24 000 MD MARYLAND                                54         93        2457
46 000 01 000 AL ALABAMA                                 49        113        2443
46 000 15 000 HI HAWAII                                  40         73        1488
46 000 25 000 MA MASSACHUSETTS                           38         70        1951
46 000 28 000 MS MISSISSIPPI                             37         73        1134
46 000 34 000 NJ NEW JERSEY                              37         68        1775
46 000 11 000 DC DISTRICT OF COLUMBIA                    20         22         671
46 000 09 000 CT CONNECTICUT                             19         36        1586
46 000 54 000 WV WEST VIRGINIA                           18         32         569
46 000 23 000 ME MAINE                                   17         33         640
46 000 33 000 NH NEW HAMPSHIRE                           17         36         931
46 000 50 000 VT VERMONT                                 12         21         278
46 000 10 000 DE DELAWARE                                11         19         332
46 000 44 000 RI RHODE ISLAND                             3         10          88
47 000 96 000 TN TN Total Mig - US & For              66981     130790     2751195
47 000 97 000 TN TN Total Mig - US                    65903     128811     2710496
47 000 98 000 TN TN Total Mig - Foreign                1078       1979       40699
47 000 47 000 TN TN Non-Migrants                    2242902    4865540   112625501
47 000 13 000 GA GEORGIA                               5953      11492      251427
47 000 12 000 FL FLORIDA                               5805      10895      279574
47 000 28 000 MS MISSISSIPPI                           4997      10486      181424
47 000 48 000 TX TEXAS                                 4691       9665      207560
47 000 21 000 KY KENTUCKY                              4440       9152      134108
47 000 01 000 AL ALABAMA                               3470       6928      156233
47 000 37 000 NC NORTH CAROLINA                        3449       6646      146154
47 000 51 000 VA VIRGINIA                              3115       6062      122327
47 000 06 000 CA CALIFORNIA                            2539       4571      107548
47 000 17 000 IL ILLINOIS                              2174       4132       79537
47 000 39 000 OH OHIO                                  2004       3919       92145
47 000 05 000 AR ARKANSAS                              1878       3644       69183
47 000 18 000 IN INDIANA                               1722       3483       60120
47 000 45 000 SC SOUTH CAROLINA                        1658       3190       81967
47 000 26 000 MI MICHIGAN                              1529       3107       53439
47 000 29 000 MO MISSOURI                              1444       2838       70931
47 000 36 000 NY NEW YORK                              1421       2397       49055
47 000 22 000 LA LOUISIANA                             1295       2509       46048
47 000 42 000 PA PENNSYLVANIA                          1105       2070       56080
47 000 57 000 FR Foreign                               1078       1979       40699
47 000 08 000 CO COLORADO                              1004       1919       43392
47 000 04 000 AZ ARIZONA                                901       1667       39294
47 000 53 000 WA WASHINGTON                             893       1785       35882
47 000 40 000 OK OKLAHOMA                               771       1675       28810
47 000 24 000 MD MARYLAND                               747       1387       34288
47 000 55 000 WI WISCONSIN                              610       1223       21118
47 000 20 000 KS KANSAS                                 527       1063       20351
47 000 25 000 MA MASSACHUSETTS                          476        776       23292
47 000 34 000 NJ NEW JERSEY                             468        865       21726
47 000 27 000 MN MINNESOTA                              439        892       19388
47 000 32 000 NV NEVADA                                 425        750       19809
47 000 54 000 WV WEST VIRGINIA                          418        857       14857
47 000 19 000 IA IOWA                                   398        798       16971
47 000 41 000 OR OREGON                                 362        648       14125
47 000 35 000 NM NEW MEXICO                             291        576       13287
47 000 49 000 UT UTAH                                   266        559        9299
47 000 15 000 HI HAWAII                                 247        500       10947
47 000 09 000 CT CONNECTICUT                            246        463       14259
47 000 31 000 NE NEBRASKA                               227        466        8603
47 000 11 000 DC DISTRICT OF COLUMBIA                   212        254        9011
47 000 02 000 AK ALASKA                                 192        398        8932
47 000 30 000 MT MONTANA                                141        251        3815
47 000 33 000 NH NEW HAMPSHIRE                          141        294        6227
47 000 23 000 ME MAINE                                  134        236        4911
47 000 56 000 WY WYOMING                                133        272        4736
47 000 16 000 ID IDAHO                                  121        229        4204
47 000 10 000 DE DELAWARE                                90        182        3798
47 000 50 000 VT VERMONT                                 90        167        2596
47 000 44 000 RI RHODE ISLAND                            86        173        2827
47 000 38 000 ND NORTH DAKOTA                            84        151        2369
47 000 46 000 SD SOUTH DAKOTA                            74        149        2514
48 000 96 000 TX TX Total Mig - US & For             172577     346790     8519360
48 000 97 000 TX TX Total Mig - US                   163782     329215     8002155
48 000 98 000 TX TX Total Mig - Foreign                8795      17575      517205
48 000 48 000 TX TX Non-Migrants                    8164269   18749567   463842126
48 000 06 000 CA CALIFORNIA                           17884      34010      909746
48 000 22 000 LA LOUISIANA                            10995      22522      403484
48 000 12 000 FL FLORIDA                              10093      19223      484651
48 000 40 000 OK OKLAHOMA                              9961      20711      437429
48 000 57 000 FR Foreign                               8795      17575      517205
48 000 08 000 CO COLORADO                              6888      14195      394268
48 000 13 000 GA GEORGIA                               6299      13492      305186
48 000 51 000 VA VIRGINIA                              5707      12021      333493
48 000 36 000 NY NEW YORK                              5650       9628      315488
48 000 35 000 NM NEW MEXICO                            5606      11759      227224
48 000 04 000 AZ ARIZONA                               5546      11003      268751
48 000 05 000 AR ARKANSAS                              5395      11093      287450
48 000 37 000 NC NORTH CAROLINA                        5296      11050      244743
48 000 17 000 IL ILLINOIS                              4982       9699      268812
48 000 53 000 WA WASHINGTON                            4811       9767      235499
48 000 29 000 MO MISSOURI                              3981       8179      178229
48 000 47 000 TN TENNESSEE                             3867       7963      197220
48 000 20 000 KS KANSAS                                3250       7180      146580
48 000 39 000 OH OHIO                                  3232       6448      165026
48 000 42 000 PA PENNSYLVANIA                          2906       5488      175454
48 000 01 000 AL ALABAMA                               2829       6226      142592
48 000 24 000 MD MARYLAND                              2674       5276      139758
48 000 26 000 MI MICHIGAN                              2568       5110      113255
48 000 32 000 NV NEVADA                                2338       4422      107288
48 000 28 000 MS MISSISSIPPI                           2326       4931       92091
48 000 18 000 IN INDIANA                               2162       4520       96365
48 000 45 000 SC SOUTH CAROLINA                        2154       4512      103317
48 000 34 000 NJ NEW JERSEY                            1977       3671      129154
48 000 21 000 KY KENTUCKY                              1867       4167       82867
48 000 27 000 MN MINNESOTA                             1854       3800       97211
48 000 41 000 OR OREGON                                1839       3385       84729
48 000 25 000 MA MASSACHUSETTS                         1781       2940       92862
48 000 19 000 IA IOWA                                  1585       3247       66138
48 000 15 000 HI HAWAII                                1567       3433       61338
48 000 55 000 WI WISCONSIN                             1566       3141       72412
48 000 49 000 UT UTAH                                  1548       3474       84173
48 000 31 000 NE NEBRASKA                              1278       2740       54258
48 000 02 000 AK ALASKA                                1119       2443       68281
48 000 09 000 CT CONNECTICUT                            877       1648       58578
48 000 16 000 ID IDAHO                                  720       1614       31304
48 000 56 000 WY WYOMING                                687       1393       33167
48 000 11 000 DC DISTRICT OF COLUMBIA                   661        840       38957
48 000 30 000 MT MONTANA                                595       1238       28703
48 000 46 000 SD SOUTH DAKOTA                           541       1063       23453
48 000 54 000 WV WEST VIRGINIA                          459        927       20838
48 000 38 000 ND NORTH DAKOTA                           435        916       17663
48 000 33 000 NH NEW HAMPSHIRE                          365        699       29401
48 000 23 000 ME MAINE                                  357        678       15824
48 000 10 000 DE DELAWARE                               305        591       15676
48 000 44 000 RI RHODE ISLAND                           246        457       12889
48 000 50 000 VT VERMONT                                153        282        8879
49 000 96 000 UT UT Total Mig - US & For              29418      65239     1230948
49 000 97 000 UT UT Total Mig - US                    28672      63690     1201661
49 000 98 000 UT UT Total Mig - Foreign                 746       1549       29287
49 000 49 000 UT UT Non-Migrants                     865851    2224944    49513731
49 000 06 000 CA CALIFORNIA                            4391       9374      164608
49 000 04 000 AZ ARIZONA                               2340       5407       93745
49 000 16 000 ID IDAHO                                 2104       5062       76879
49 000 48 000 TX TEXAS                                 2008       4780       94252
49 000 32 000 NV NEVADA                                1852       3988       76576
49 000 08 000 CO COLORADO                              1772       3790       76226
49 000 53 000 WA WASHINGTON                            1548       3447       63895
49 000 56 000 WY WYOMING                                962       2292       44362
49 000 41 000 OR OREGON                                 952       1873       41376
49 000 12 000 FL FLORIDA                                853       1748       49264
49 000 57 000 FR Foreign                                746       1549       29287
49 000 51 000 VA VIRGINIA                               591       1371       29460
49 000 35 000 NM NEW MEXICO                             589       1393       20298
49 000 36 000 NY NEW YORK                               544        961       23079
49 000 30 000 MT MONTANA                                454        916       17302
49 000 17 000 IL ILLINOIS                               452        987       18858
49 000 37 000 NC NORTH CAROLINA                         426       1026       19055
49 000 39 000 OH OHIO                                   402        932       17773
49 000 13 000 GA GEORGIA                                401        993       19828
49 000 42 000 PA PENNSYLVANIA                           399        885       17470
49 000 29 000 MO MISSOURI                               391        952       15141
49 000 15 000 HI HAWAII                                 331        755       14539
49 000 26 000 MI MICHIGAN                               292        671       11588
49 000 40 000 OK OKLAHOMA                               291        673       10134
49 000 47 000 TN TENNESSEE                              281        610       10856
49 000 02 000 AK ALASKA                                 278        599       12732
49 000 24 000 MD MARYLAND                               277        548       13618
49 000 27 000 MN MINNESOTA                              267        545       13409
49 000 25 000 MA MASSACHUSETTS                          266        508       12261
49 000 18 000 IN INDIANA                                253        614       10161
49 000 55 000 WI WISCONSIN                              246        518       11308
49 000 20 000 KS KANSAS                                 228        538        9006
49 000 19 000 IA IOWA                                   220        556        8029
49 000 31 000 NE NEBRASKA                               198        484        6959
49 000 22 000 LA LOUISIANA                              179        379        7287
49 000 01 000 AL ALABAMA                                173        406        8711
49 000 45 000 SC SOUTH CAROLINA                         173        399        9473
49 000 21 000 KY KENTUCKY                               167        373        6496
49 000 05 000 AR ARKANSAS                               160        383        5430
49 000 34 000 NJ NEW JERSEY                             147        309        9116
49 000 46 000 SD SOUTH DAKOTA                           133        258        4642
49 000 28 000 MS MISSISSIPPI                            117        296        4780
49 000 09 000 CT CONNECTICUT                            115        232        5360
49 000 38 000 ND NORTH DAKOTA                            90        187        3436
49 000 23 000 ME MAINE                                   64        125        2558
49 000 33 000 NH NEW HAMPSHIRE                           64        132        2229
49 000 11 000 DC DISTRICT OF COLUMBIA                    62         84        2247
49 000 50 000 VT VERMONT                                 62        114        1975
49 000 54 000 WV WEST VIRGINIA                           56        109        1898
49 000 10 000 DE DELAWARE                                33         74        1146
49 000 44 000 RI RHODE ISLAND                            18         34         829
50 000 96 000 VT VT Total Mig - US & For              10113      15548      412719
50 000 97 000 VT VT Total Mig - US                     9875      15195      406848
50 000 98 000 VT VT Total Mig - Foreign                 238        353        5871
50 000 50 000 VT VT Non-Migrants                     257494     509406    13737837
50 000 33 000 NH NEW HAMPSHIRE                         1373       2143       53660
50 000 36 000 NY NEW YORK                              1228       1881       44967
50 000 25 000 MA MASSACHUSETTS                         1183       1609       52123
50 000 12 000 FL FLORIDA                                763       1221       40997
50 000 06 000 CA CALIFORNIA                             463        634       18428
50 000 37 000 NC NORTH CAROLINA                         428        727       17418
50 000 09 000 CT CONNECTICUT                            376        564       16993
50 000 23 000 ME MAINE                                  367        549       12410
50 000 51 000 VA VIRGINIA                               308        502       12633
50 000 08 000 CO COLORADO                               291        384        9251
50 000 42 000 PA PENNSYLVANIA                           263        383        9992
50 000 57 000 FR Foreign                                238        353        5871
50 000 48 000 TX TEXAS                                  208        375       10209
50 000 53 000 WA WASHINGTON                             182        272        7128
50 000 45 000 SC SOUTH CAROLINA                         166        313        6964
50 000 34 000 NJ NEW JERSEY                             159        229        8058
50 000 41 000 OR OREGON                                 155        216        4601
50 000 04 000 AZ ARIZONA                                134        202        9386
50 000 47 000 TN TENNESSEE                              124        237        4844
50 000 39 000 OH OHIO                                   119        201        5138
50 000 13 000 GA GEORGIA                                115        180        4957
50 000 44 000 RI RHODE ISLAND                           113        177        4425
50 000 24 000 MD MARYLAND                               108        179        4657
50 000 17 000 IL ILLINOIS                               103        139        3881
50 000 49 000 UT UTAH                                    97        142        2928
50 000 11 000 DC DISTRICT OF COLUMBIA                    86         99        3008
50 000 26 000 MI MICHIGAN                                75        128        2898
50 000 27 000 MN MINNESOTA                               66        125        3221
50 000 30 000 MT MONTANA                                 62         74        1682
50 000 18 000 IN INDIANA                                 57        101        2551
50 000 21 000 KY KENTUCKY                                56        100        2230
50 000 55 000 WI WISCONSIN                               52        100        2812
50 000 02 000 AK ALASKA                                  48         69        1706
50 000 29 000 MO MISSOURI                                48         76        2007
50 000 35 000 NM NEW MEXICO                              46         89        1717
50 000 15 000 HI HAWAII                                  43         75        1966
50 000 01 000 AL ALABAMA                                 38         76        1655
50 000 32 000 NV NEVADA                                  38         65        1214
50 000 16 000 ID IDAHO                                   37         64        2002
50 000 20 000 KS KANSAS                                  37         62        1073
50 000 05 000 AR ARKANSAS                                35         54        1019
50 000 56 000 WY WYOMING                                 34         42         846
50 000 40 000 OK OKLAHOMA                                32         63         830
50 000 22 000 LA LOUISIANA                               30         45         635
50 000 19 000 IA IOWA                                    28         51        1266
50 000 28 000 MS MISSISSIPPI                             23         51        1190
50 000 10 000 DE DELAWARE                                21         30        1003
50 000 54 000 WV WEST VIRGINIA                           21         40         656
50 000 31 000 NE NEBRASKA                                14         20         537
50 000 46 000 SD SOUTH DAKOTA                            12         20         806
50 000 38 000 ND NORTH DAKOTA                            10         17         270
51 000 96 000 VA VA Total Mig - US & For             116479     222379     6417909
51 000 97 000 VA VA Total Mig - US                   110025     208549     6040403
51 000 98 000 VA VA Total Mig - Foreign                6454      13830      377506
51 000 51 000 VA VA Non-Migrants                    2920571    6185123   197153467
51 000 37 000 NC NORTH CAROLINA                       12190      24009      577888
51 000 24 000 MD MARYLAND                             11045      19142      580560
51 000 12 000 FL FLORIDA                               8891      17169      557871
51 000 06 000 CA CALIFORNIA                            7055      13165      417294
51 000 48 000 TX TEXAS                                 6937      14640      411287
51 000 57 000 FR Foreign                               6454      13830      377506
51 000 36 000 NY NEW YORK                              5915       9743      267522
51 000 42 000 PA PENNSYLVANIA                          4875       8778      263226
51 000 11 000 DC DISTRICT OF COLUMBIA                  4766       6044      286529
51 000 13 000 GA GEORGIA                               4514       9379      225202
51 000 47 000 TN TENNESSEE                             3412       6649      158924
51 000 45 000 SC SOUTH CAROLINA                        3277       6359      179754
51 000 54 000 WV WEST VIRGINIA                         2681       5245      110967
51 000 39 000 OH OHIO                                  2538       4961      126860
51 000 34 000 NJ NEW JERSEY                            2487       4543      136922
51 000 17 000 IL ILLINOIS                              2379       4443      139728
51 000 08 000 CO COLORADO                              2003       4032      131987
51 000 53 000 WA WASHINGTON                            1866       3827      130979
51 000 25 000 MA MASSACHUSETTS                         1825       2922      103790
51 000 04 000 AZ ARIZONA                               1497       2873       87642
51 000 01 000 AL ALABAMA                               1471       3178       91428
51 000 29 000 MO MISSOURI                              1427       2960      129060
51 000 26 000 MI MICHIGAN                              1230       2403       68373
51 000 21 000 KY KENTUCKY                              1148       2370       53888
51 000 22 000 LA LOUISIANA                             1112       2247       56743
51 000 15 000 HI HAWAII                                1058       2463       53616
51 000 18 000 IN INDIANA                               1030       2083       50846
51 000 09 000 CT CONNECTICUT                           1021       1962       59026
51 000 40 000 OK OKLAHOMA                               742       1609       35444
51 000 32 000 NV NEVADA                                 720       1385       38902
51 000 20 000 KS KANSAS                                 708       1652       38411
51 000 28 000 MS MISSISSIPPI                            679       1457       30107
51 000 10 000 DE DELAWARE                               668       1208       38337
51 000 41 000 OR OREGON                                 652       1116       32537
51 000 55 000 WI WISCONSIN                              641       1230       37022
51 000 27 000 MN MINNESOTA                              616       1131       39557
51 000 49 000 UT UTAH                                   582       1281       30550
51 000 35 000 NM NEW MEXICO                             561       1143       38006
51 000 23 000 ME MAINE                                  481        982       32357
51 000 05 000 AR ARKANSAS                               442        880       20097
51 000 19 000 IA IOWA                                   416        798       20906
51 000 33 000 NH NEW HAMPSHIRE                          386        727       26586
51 000 02 000 AK ALASKA                                 369        827       18242
51 000 44 000 RI RHODE ISLAND                           327        693       19694
51 000 31 000 NE NEBRASKA                               308        662       16517
51 000 16 000 ID IDAHO                                  275        612       23159
51 000 30 000 MT MONTANA                                211        432       15768
51 000 50 000 VT VERMONT                                209        390       14065
51 000 56 000 WY WYOMING                                164        285        5782
51 000 46 000 SD SOUTH DAKOTA                           127        238        6279
51 000 38 000 ND NORTH DAKOTA                            91        222        4164
53 000 96 000 WA WA Total Mig - US & For              78699     147013     3655046
53 000 97 000 WA WA Total Mig - US                    75123     140123     3482861
53 000 98 000 WA WA Total Mig - Foreign                3576       6890      172185
53 000 53 000 WA WA Non-Migrants                    2467871    5210255   155543704
53 000 06 000 CA CALIFORNIA                           13198      23432      633592
53 000 41 000 OR OREGON                                9996      17035      393673
53 000 48 000 TX TEXAS                                 5200      10953      261231
53 000 04 000 AZ ARIZONA                               4310       7846      204947
53 000 16 000 ID IDAHO                                 3967       7686      156822
53 000 57 000 FR Foreign                               3576       6890      172185
53 000 12 000 FL FLORIDA                               2506       4717      129671
53 000 08 000 CO COLORADO                              2346       4318      107756
53 000 36 000 NY NEW YORK                              1877       2864       84528
53 000 51 000 VA VIRGINIA                              1849       3721      103127
53 000 32 000 NV NEVADA                                1829       3261       96044
53 000 30 000 MT MONTANA                               1746       3138       66468
53 000 49 000 UT UTAH                                  1594       3422       68278
53 000 37 000 NC NORTH CAROLINA                        1543       3128       77849
53 000 15 000 HI HAWAII                                1523       2964       63149
53 000 02 000 AK ALASKA                                1510       2680       60723
53 000 13 000 GA GEORGIA                               1506       3315       65124
53 000 17 000 IL ILLINOIS                              1440       2598       79918
53 000 39 000 OH OHIO                                   932       1749       59467
53 000 27 000 MN MINNESOTA                              919       1644       40972
53 000 42 000 PA PENNSYLVANIA                           909       1602       45970
53 000 29 000 MO MISSOURI                               906       1825       52318
53 000 40 000 OK OKLAHOMA                               837       1795       34383
53 000 25 000 MA MASSACHUSETTS                          826       1261       45642
53 000 47 000 TN TENNESSEE                              788       1616       34137
53 000 24 000 MD MARYLAND                               779       1598       44255
53 000 26 000 MI MICHIGAN                               741       1361       33460
53 000 35 000 NM NEW MEXICO                             737       1320       33106
53 000 45 000 SC SOUTH CAROLINA                         722       1574       42344
53 000 55 000 WI WISCONSIN                              715       1356       32747
53 000 20 000 KS KANSAS                                 656       1401       26843
53 000 22 000 LA LOUISIANA                              587       1079       22257
53 000 18 000 IN INDIANA                                556       1066       24002
53 000 19 000 IA IOWA                                   546       1102       23345
53 000 34 000 NJ NEW JERSEY                             512        972       32347
53 000 01 000 AL ALABAMA                                500       1109       23199
53 000 21 000 KY KENTUCKY                               496       1046       17162
53 000 56 000 WY WYOMING                                441        883       17657
53 000 05 000 AR ARKANSAS                               386        788       14465
53 000 31 000 NE NEBRASKA                               383        778       16441
53 000 09 000 CT CONNECTICUT                            352        687       24540
53 000 11 000 DC DISTRICT OF COLUMBIA                   312        373       15152
53 000 46 000 SD SOUTH DAKOTA                           294        567       11071
53 000 38 000 ND NORTH DAKOTA                           271        513        9704
53 000 28 000 MS MISSISSIPPI                            227        462        9304
53 000 23 000 ME MAINE                                  204        359        9171
53 000 33 000 NH NEW HAMPSHIRE                          173        311        9373
53 000 44 000 RI RHODE ISLAND                           141        271        8280
53 000 54 000 WV WEST VIRGINIA                          136        254        6064
53 000 50 000 VT VERMONT                                115        186        5190
53 000 10 000 DE DELAWARE                                84        137        5595
54 000 96 000 WV WV Total Mig - US & For              16975      31137      679994
54 000 97 000 WV WV Total Mig - US                    16767      30780      673775
54 000 98 000 WV WV Total Mig - Foreign                 208        357        6219
54 000 54 000 WV WV Non-Migrants                     648451    1380553    30898025
54 000 39 000 OH OHIO                                  2594       4834       84477
54 000 51 000 VA VIRGINIA                              2486       4666      102238
54 000 42 000 PA PENNSYLVANIA                          1618       2823       64903
54 000 24 000 MD MARYLAND                              1455       2542       51423
54 000 37 000 NC NORTH CAROLINA                        1246       2256       49689
54 000 12 000 FL FLORIDA                               1131       2002       62734
54 000 21 000 KY KENTUCKY                               772       1540       28208
54 000 45 000 SC SOUTH CAROLINA                         570       1032       25219
54 000 48 000 TX TEXAS                                  535       1069       27846
54 000 47 000 TN TENNESSEE                              406        765       14994
54 000 13 000 GA GEORGIA                                372        681       14116
54 000 36 000 NY NEW YORK                               360        630       12581
54 000 06 000 CA CALIFORNIA                             347        570       11932
54 000 57 000 FR Foreign                                208        357        6219
54 000 18 000 IN INDIANA                                197        392        9675
54 000 17 000 IL ILLINOIS                               194        343        9628
54 000 04 000 AZ ARIZONA                                167        302        7112
54 000 08 000 CO COLORADO                               165        321        6697
54 000 26 000 MI MICHIGAN                               165        331        6853
54 000 34 000 NJ NEW JERSEY                             163        284        5881
54 000 01 000 AL ALABAMA                                144        304        6513
54 000 53 000 WA WASHINGTON                             133        253        5373
54 000 29 000 MO MISSOURI                               112        255        4989
54 000 22 000 LA LOUISIANA                               97        204        3976
54 000 40 000 OK OKLAHOMA                                93        184        4051
54 000 25 000 MA MASSACHUSETTS                           91        148        4378
54 000 20 000 KS KANSAS                                  81        155        3173
54 000 32 000 NV NEVADA                                  79        137        4346
54 000 55 000 WI WISCONSIN                               74        146        3026
54 000 11 000 DC DISTRICT OF COLUMBIA                    73         92        2645
54 000 41 000 OR OREGON                                  69        120        2323
54 000 10 000 DE DELAWARE                                68        124        2801
54 000 09 000 CT CONNECTICUT                             66        108        2628
54 000 35 000 NM NEW MEXICO                              59        109        2258
54 000 28 000 MS MISSISSIPPI                             58        114        2435
54 000 27 000 MN MINNESOTA                               55         88        3533
54 000 02 000 AK ALASKA                                  54         94        2245
54 000 05 000 AR ARKANSAS                                50         99        1506
54 000 49 000 UT UTAH                                    44         86        1576
54 000 15 000 HI HAWAII                                  41         73        1219
54 000 19 000 IA IOWA                                    36         59        1961
54 000 31 000 NE NEBRASKA                                34         75        1459
54 000 23 000 ME MAINE                                   33         57        1327
54 000 30 000 MT MONTANA                                 31         51        1384
54 000 56 000 WY WYOMING                                 31         50        1265
54 000 16 000 ID IDAHO                                   25         52        1385
54 000 33 000 NH NEW HAMPSHIRE                           23         48        1137
54 000 46 000 SD SOUTH DAKOTA                            22         33         856
54 000 50 000 VT VERMONT                                 20         37         690
54 000 38 000 ND NORTH DAKOTA                            17         28         841
54 000 44 000 RI RHODE ISLAND                            11         14         271
55 000 96 000 WI WI Total Mig - US & For              48108      83644     2354065
55 000 97 000 WI WI Total Mig - US                    47229      82223     2317636
55 000 98 000 WI WI Total Mig - Foreign                 879       1421       36429
55 000 55 000 WI WI Non-Migrants                    2274814    4813026   131465187
55 000 27 000 MN MINNESOTA                             7326      11325      281608
55 000 17 000 IL ILLINOIS                              6888      11843      364439
55 000 12 000 FL FLORIDA                               3030       5224      253051
55 000 06 000 CA CALIFORNIA                            2769       4360      110712
55 000 48 000 TX TEXAS                                 2750       5532      126151
55 000 04 000 AZ ARIZONA                               1963       3321       96866
55 000 26 000 MI MICHIGAN                              1818       3343       79227
55 000 19 000 IA IOWA                                  1505       2704       63324
55 000 08 000 CO COLORADO                              1483       2258       69524
55 000 37 000 NC NORTH CAROLINA                        1152       2245       57920
55 000 36 000 NY NEW YORK                              1025       1581       55404
55 000 13 000 GA GEORGIA                                997       1945       45755
55 000 53 000 WA WASHINGTON                             970       1698       46754
55 000 18 000 IN INDIANA                                950       1846       45126
55 000 29 000 MO MISSOURI                               912       1767       50499
55 000 57 000 FR Foreign                                879       1421       36429
55 000 51 000 VA VIRGINIA                               868       1557       44036
55 000 47 000 TN TENNESSEE                              863       1672       43197
55 000 39 000 OH OHIO                                   848       1688       48838
55 000 42 000 PA PENNSYLVANIA                           587       1110       34944
55 000 41 000 OR OREGON                                 579        883       22976
55 000 32 000 NV NEVADA                                 562        885       22663
55 000 45 000 SC SOUTH CAROLINA                         486        886       44698
55 000 21 000 KY KENTUCKY                               440        882       19826
55 000 25 000 MA MASSACHUSETTS                          440        649       21787
55 000 20 000 KS KANSAS                                 417        804       17809
55 000 05 000 AR ARKANSAS                               399        762       18120
55 000 24 000 MD MARYLAND                               379        642       24511
55 000 40 000 OK OKLAHOMA                               336        637       12120
55 000 01 000 AL ALABAMA                                329        672       13717
55 000 28 000 MS MISSISSIPPI                            308        626        9998
55 000 34 000 NJ NEW JERSEY                             302        549       19403
55 000 46 000 SD SOUTH DAKOTA                           286        536       14337
55 000 49 000 UT UTAH                                   283        570       12962
55 000 22 000 LA LOUISIANA                              282        548       10945
55 000 31 000 NE NEBRASKA                               280        540       11927
55 000 02 000 AK ALASKA                                 273        573        9839
55 000 35 000 NM NEW MEXICO                             272        472       12175
55 000 30 000 MT MONTANA                                250        407        7751
55 000 38 000 ND NORTH DAKOTA                           245        424        9389
55 000 56 000 WY WYOMING                                218        358        7753
55 000 09 000 CT CONNECTICUT                            197        344       13890
55 000 11 000 DC DISTRICT OF COLUMBIA                   186        203        6707
55 000 15 000 HI HAWAII                                 180        293        6321
55 000 16 000 ID IDAHO                                  172        332        7107
55 000 23 000 ME MAINE                                   92        176        4594
55 000 33 000 NH NEW HAMPSHIRE                           83        135        4383
55 000 54 000 WV WEST VIRGINIA                           78        154        3538
55 000 44 000 RI RHODE ISLAND                            64         98        3001
55 000 50 000 VT VERMONT                                 54         76        3234
55 000 10 000 DE DELAWARE                                53         88        2783
56 000 96 000 WY WY Total Mig - US & For              11958      22263      533133
56 000 97 000 WY WY Total Mig - US                    11752      21915      525932
56 000 98 000 WY WY Total Mig - Foreign                 206        348        7201
56 000 56 000 WY WY Non-Migrants                     205123     432754    13645050
56 000 08 000 CO COLORADO                              2070       3697      103627
56 000 48 000 TX TEXAS                                  824       1753       43469
56 000 30 000 MT MONTANA                                812       1465       31361
56 000 49 000 UT UTAH                                   782       1554       33895
56 000 06 000 CA CALIFORNIA                             623       1063       22327
56 000 16 000 ID IDAHO                                  504       1026       21424
56 000 04 000 AZ ARIZONA                                502        937       21649
56 000 46 000 SD SOUTH DAKOTA                           467        869       20966
56 000 53 000 WA WASHINGTON                             422        766       16175
56 000 31 000 NE NEBRASKA                               419        800       31210
56 000 41 000 OR OREGON                                 277        473       11936
56 000 12 000 FL FLORIDA                                274        494       11465
56 000 32 000 NV NEVADA                                 234        453       10828
