06 000 12 000 FL FLORIDA                              11052      18192      540600    24803
06 000 17 000 IL ILLINOIS                              9217      15053      557224    28846
06 000 08 000 CO COLORADO                              7741      13419      389180    24929
06 000 41 000 OR OREGON                                7733      13140      319221    21101
06 000 51 000 VA VIRGINIA                              7042      12713      403232    34517
06 000 25 000 MA MASSACHUSETTS                         6787       9836      457364    32938
06 000 26 000 MI MICHIGAN                              5530       9020      268778    23897
06 000 39 000 OH OHIO                                  5515       9355      330938    25816
06 000 42 000 PA PENNSYLVANIA                          5431       8300      307067    25131
06 000 15 000 HI HAWAII                                5264       9315      229384    25673
06 000 34 000 NJ NEW JERSEY                            5258       8938      411655    37499
06 000 13 000 GA GEORGIA                               4786       8839      217608    26127
06 000 37 000 NC NORTH CAROLINA                        4740       8799      205462    24945
06 000 24 000 MD MARYLAND                              3924       6602      233786    30474
06 000 49 000 UT UTAH                                  3774       7562      147719    23454
06 000 27 000 MN MINNESOTA                             3400       5462      192824    24475
06 000 29 000 MO MISSOURI                              3280       5634      140122    22444
06 000 18 000 IN INDIANA                               2991       5095      131944    22234
06 000 55 000 WI WISCONSIN                             2804       4525      125616    22269
06 000 47 000 TN TENNESSEE                             2408       4291      101753    21628
06 000 09 000 CT CONNECTICUT                           2325       3750      173154    32400
06 000 35 000 NM NEW MEXICO                            2316       3929       93312    22338
06 000 16 000 ID IDAHO                                 2057       3955       89955    21557
06 000 40 000 OK OKLAHOMA                              2027       3708       67465    19743
06 000 20 000 KS KANSAS                                1970       3500       86687    22986
06 000 22 000 LA LOUISIANA                             1867       3298       77276    22655
06 000 45 000 SC SOUTH CAROLINA                        1559       2881       64545    25051
06 000 19 000 IA IOWA                                  1518       2515       55973    20280
06 000 01 000 AL ALABAMA                               1429       2645       57709    22650
06 000 05 000 AR ARKANSAS                              1331       2503       42494    17131
06 000 02 000 AK ALASKA                                1310       2347       46345    22847
06 000 21 000 KY KENTUCKY                              1303       2426       59585    22367
06 000 11 000 DC DISTRICT OF COLUMBIA                  1239       1564       96028    39830
06 000 31 000 NE NEBRASKA                              1184       2134       51382    21388
06 000 30 000 MT MONTANA                               1173       1954       44013    19969
06 000 28 000 MS MISSISSIPPI                            942       1811       34409    23477
06 000 33 000 NH NEW HAMPSHIRE                          939       1372       40494    22150
06 000 44 000 RI RHODE ISLAND                           754       1220       38116    28999
06 000 23 000 ME MAINE                                  714       1128       26184    20869
06 000 56 000 WY WYOMING                                615       1067       22489    21512
06 000 50 000 VT VERMONT                                529        706       16336    19542
06 000 46 000 SD SOUTH DAKOTA                           491        856       16456    19253
06 000 10 000 DE DELAWARE                               403        653       21645    29434
06 000 38 000 ND NORTH DAKOTA                           403        689       14766    23726
06 000 54 000 WV WEST VIRGINIA                          370        583       15311    19681
08 000 96 000 CO CO Total Mig - US & For              81489     153500     4287395    26865
08 000 97 000 CO CO Total Mig - US                    78609     148395     4198298    27293
08 000 98 000 CO CO Total Mig - Foreign                2880       5105       89097    17187
08 000 08 000 CO CO Non-Migrants                    1627578    3509546   105133676    39509
08 000 06 000 CA CALIFORNIA                           11959      24716      749074    34159
